Time (s),ECG
508.25,-0.33060450508188527
508.26,-0.3282190624761231
508.27,-0.33454109999466153
508.28,-0.3249790050360911
508.29,-0.33155095384836863
508.3,-0.32972633102383686
508.31,-0.3395192391941737
508.32,-0.327919091142727
508.33,-0.33274860400008716
508.34,-0.3309699649301576
508.35,-0.33685077186626183
508.36,-0.3179738600890437
508.37,-0.31958587249072334
508.38,-0.3107577250882586
508.39,-0.32533089320909797
508.4,-0.3212843570587034
508.41,-0.3168130313048733
508.42,-0.3110766283732468
508.43,-0.32499218621329806
508.44,-0.3278070827942064
508.45,-0.339478841498218
508.46,-0.3310230230101924
508.47,-0.33271638661736724
508.48,-0.32955717492634573
508.49,-0.33976611816660696
508.5,-0.3339835406521036
508.51,-0.3496161199456515
508.52,-0.32730965115033606
508.53,-0.3322791643959995
508.54,-0.32794802046680527
508.55,-0.33147035511468154
508.56,-0.3162462707027452
508.57,-0.3254167350770608
508.58,-0.31588804706104506
508.59,-0.3187874550809577
508.6,-0.33773936475967037
508.61,-0.35151807777063354
508.62,-0.34384554372538323
508.63,-0.3632566054019801
508.64,-0.37549288451046064
508.65,-0.37195863599590634
508.66,-0.33767195954206214
508.67,-0.34107590723411324
508.68,-0.3392122279604257
508.69,-0.2994296335381781
508.7,-0.234285708286497
508.71,-0.2344350095568017
508.72,-0.23727601063189985
508.73,-0.24414905639875523
508.74,-0.27828794648761246
508.75,-0.35242001082483887
508.76,-0.3904141089223878
508.77,-0.4067943691318273
508.78,-0.39845545922665093
508.79,-0.3940821875287145
508.8,-0.3485029404170062
508.81,-0.3321238573226723
508.82,-0.3420584147961214
508.83,-0.35643148351610565
508.84,-0.320636321107756
508.85,-0.32650563896739004
508.86,-0.33674578010628037
508.87,-0.34445489181741634
508.88,-0.3346440263885475
508.89,-0.3422244317296515
508.9,-0.3311502421730252
508.91,-0.33667999294553497
508.92,-0.3414051875777856
508.93,-0.3376822288584732
508.94,-0.3302703973465315
508.95,-0.3499806660422385
508.96,-0.3410134916700543
508.97,-0.34838641054408587
508.98,-0.33884781923409935
508.99,-0.34468051035196773
509.0,-0.33281053520524995
509.01,-0.34024934157407166
509.02,-0.33521630149209175
509.03,-0.3298332273252325
509.04,-0.32538913760708676
509.05,-0.327613564512341
509.06,-0.30733188919408655
509.07,-0.31262786938773857
509.08,-0.32324885304286854
509.09,-0.33762328818504783
509.1,-0.33134159086154047
509.11,-0.3420899790029823
509.12,-0.34845011408089027
509.13,-0.35752974268465787
509.14,-0.35140305525393134
509.15,-0.3592594808401225
509.16,-0.3508413593887576
509.17,-0.36021513708438935
509.18,-0.34985531369283973
509.19,-0.34827991763176186
509.2,-0.3393095343169516
509.21,-0.34487469919385294
509.22,-0.34325073257149197
509.23,-0.3714560267653726
509.24,-0.3808896560173074
509.25,-0.38217881925588965
509.26,-0.3541493950364712
509.27,-0.35450386897499686
509.28,-0.33911276696262205
509.29,-0.3230489597903261
509.3,-0.31621778558150127
509.31,-0.32401605128912203
509.32,-0.3195974214586669
509.33,-0.3281259885599618
509.34,-0.32350590556519604
509.35,-0.32898520163614053
509.36,-0.34097218896558507
509.37,-0.3674208465657247
509.38,-0.38686902257534594
509.39,-0.41989486464238135
509.4,-0.42143288243802374
509.41,-0.41944235981685174
509.42,-0.39199079444581325
509.43,-0.38115269137799107
509.44,-0.3592867189398377
509.45,-0.3211018054222055
509.46,-0.27956784071521273
509.47,-0.2538190961724707
509.48,-0.2354257269101821
509.49,-0.2637083297572303
509.5,-0.2427828601896129
509.51,-0.2646349108493008
509.52,-0.3284016458653738
509.53,-0.3969446980323169
509.54,-0.38634700884605033
509.55,-0.428655398754141
509.56,-0.49787645649641343
509.57,-0.5208244391933189
509.58,-0.4530606725635919
509.59,-0.43126808870461963
509.6,-0.4559982758894634
509.61,-0.388726966422358
509.62,-0.3468772511936541
509.63,-0.37331134713098846
509.64,-0.33698333494456795
509.65,-0.22595887090948064
509.66,-0.21652119965336672
509.67,-0.3260730051804379
509.68,-0.25667502135246495
509.69,-0.43472713024332194
509.7,-0.5702536970489235
509.71,-0.061607582392446354
509.72,0.7047660898031345
509.73,0.5128513339404005
509.74,-0.43696947512570816
509.75,-0.897305169854689
509.76,-0.9147424046985214
509.77,-0.7957956572481752
509.78,-0.5925184306434804
509.79,-0.3901341712704668
509.8,-0.39513041727710746
509.81,-0.3933125758357246
509.82,-0.25049898209874866
509.83,-0.2954709656535596
509.84,-0.3414785435498202
509.85,-0.29930946147544224
509.86,-0.24477100161656218
509.87,-0.26749917081567376
509.88,-0.28539642547365196
509.89,-0.27596668687228826
509.9,-0.31597535703630175
509.91,-0.36786372931359385
509.92,-0.36283634435276296
509.93,-0.37883838226028593
509.94,-0.3709993741684646
509.95,-0.3635009843769732
509.96,-0.30982464815222965
509.97,-0.3009785206418754
509.98,-0.3238521262797606
509.99,-0.3276413361911178
510.0,-0.3141381104684266
510.01,-0.29550683402004047
510.02,-0.2716890992274469
510.03,-0.276886756380329
510.04,-0.2749291487974388
510.05,-0.3165718185843838
510.06,-0.3481282200010018
510.07,-0.410435507882232
510.08,-0.4187566605224205
510.09,-0.4130126418942492
510.1,-0.40989609754033607
510.11,-0.41313683196943113
510.12,-0.3842196066572414
510.13,-0.3713789948302184
510.14,-0.3579576017714901
510.15,-0.34662742277238323
510.16,-0.3408479122001465
510.17,-0.3518421814250703
510.18,-0.3561351415128876
510.19,-0.35114122882156057
510.2,-0.3278015572090128
510.21,-0.34275381850746117
510.22,-0.34242086730185295
510.23,-0.35091184511420764
510.24,-0.34753262862139034
510.25,-0.3586251167622551
510.26,-0.33973534571452885
510.27,-0.35214187708689765
510.28,-0.3511466997552957
510.29,-0.3596411550067097
510.3,-0.3497852776992801
510.31,-0.35728702608824453
510.32,-0.35514177326248636
510.33,-0.36125592450611893
510.34,-0.34944350581615335
510.35,-0.3516827842940944
510.36,-0.3449714771418929
510.37,-0.360713812833693
510.38,-0.35480809891137566
510.39,-0.3505094706834953
510.4,-0.3478524091568304
510.41,-0.3634533635584369
510.42,-0.3594889486298661
510.43,-0.35867455258586806
510.44,-0.35200872907379466
510.45,-0.36311682883390156
510.46,-0.36949622445166697
510.47,-0.38207922599935823
510.48,-0.3661777061137719
510.49,-0.36672331687354
510.5,-0.35976406539341194
510.51,-0.36610508898101773
510.52,-0.3483922933932252
510.53,-0.3507083036291373
510.54,-0.3387272048398896
510.55,-0.3413699875980512
510.56,-0.3373947369440826
510.57,-0.34863215322967933
510.58,-0.34670950688887126
510.59,-0.3462986802239017
510.6,-0.34066580326945173
510.61,-0.3532745404718338
510.62,-0.3450630686858587
510.63,-0.34566570620740017
510.64,-0.34547383947343546
510.65,-0.3400553131452615
510.66,-0.3259325800804639
510.67,-0.3518387807128602
510.68,-0.36319644736781703
510.69,-0.37061395014407017
510.7,-0.3553938372878207
510.71,-0.35231300512905367
510.72,-0.3453060635015709
510.73,-0.34253616068552917
510.74,-0.33078286562138426
510.75,-0.34914670275897514
510.76,-0.33878508595067813
510.77,-0.3502003974933592
510.78,-0.34836936827966664
510.79,-0.35608346810361396
510.8,-0.3480159123206241
510.81,-0.35341660822954546
510.82,-0.3561996814550853
510.83,-0.34611172950204616
510.84,-0.3383287924288918
510.85,-0.3399985407231383
510.86,-0.32897311222591064
510.87,-0.3527662118502261
510.88,-0.3449836483376959
510.89,-0.35023260660068695
510.9,-0.3395930267809152
510.91,-0.3436658842889302
510.92,-0.32690608370446966
510.93,-0.31997523319321647
510.94,-0.3156321088303632
510.95,-0.3243844245332209
510.96,-0.3286980202305392
510.97,-0.3414740412801215
510.98,-0.3454811730294387
510.99,-0.3372354450065006
511.0,-0.3311194033886386
511.01,-0.34421153864569803
511.02,-0.3383993665332757
511.03,-0.34237546849966205
511.04,-0.33297245608031445
511.05,-0.33741438400283474
511.06,-0.3262118017213676
511.07,-0.3410729404195675
511.08,-0.3305195051513256
511.09,-0.3323414323269141
511.1,-0.3188236470423185
511.11,-0.3166303980203096
511.12,-0.32505499714494646
511.13,-0.33592697165451924
511.14,-0.3248542130287824
511.15,-0.33400503624832395
511.16,-0.3185816894158905
511.17,-0.31621786934638435
511.18,-0.3113717862085212
511.19,-0.30737917024893774
511.2,-0.2868671055024979
511.21,-0.2874645190870848
511.22,-0.30743626050931233
511.23,-0.3335084196709345
511.24,-0.33709074059709704
511.25,-0.34470170964364133
511.26,-0.33520380559602
511.27,-0.3362175734223749
511.28,-0.3137116203051587
511.29,-0.29720961143694485
511.3,-0.29303147599507795
511.31,-0.30970710957259645
511.32,-0.31747313531614285
511.33,-0.3054194668938973
511.34,-0.27752875288004125
511.35,-0.31683295056228566
511.36,-0.3308163102306002
511.37,-0.32673703139983173
511.38,-0.3346907140819196
511.39,-0.3722422985149412
511.4,-0.36398754205471695
511.41,-0.2989000261187515
511.42,-0.25744421451589694
511.43,-0.24688116086851794
511.44,-0.2373750813837914
511.45,-0.3038318872927553
511.46,-0.3441090345320891
511.47,-0.3729478951206615
511.48,-0.3656478950853662
511.49,-0.3834331558991872
511.5,-0.38607592815587577
511.51,-0.3312720183529432
511.52,-0.37302339693915093
511.53,-0.4494472374573486
511.54,-0.40149627892095263
511.55,-0.3812523186473121
511.56,-0.6631890978309227
511.57,-0.5869904158305852
511.58,0.006373427884259969
511.59,0.580348158631835
511.6,0.9194595732350906
511.61,0.6824347558391689
511.62,-0.1308598632294047
511.63,-0.873500187112425
511.64,-0.870883836895101
511.65,-0.666939782964491
511.66,-0.6003173230784631
511.67,-0.5319099710300005
511.68,-0.42357846404792643
511.69,-0.35499849329750366
511.7,-0.31051073662447265
511.71,-0.31320474430283607
511.72,-0.3134961263995211
511.73,-0.27704424343394574
511.74,-0.2887672547916489
511.75,-0.3100425424483198
511.76,-0.2748404923737093
511.77,-0.26411395058517206
511.78,-0.2896640357548916
511.79,-0.3062884188720905
511.8,-0.30309062208294835
511.81,-0.33938783593334093
511.82,-0.3625559371491285
511.83,-0.34167261710540947
511.84,-0.2875288927449576
511.85,-0.29943502530167515
511.86,-0.3256267288961904
511.87,-0.2662047281003971
511.88,-0.22323584709133049
511.89,-0.23646918312284537
511.9,-0.17185785773391374
511.91,-0.14271674429901354
511.92,-0.15416191370282387
511.93,-0.22548128014061058
511.94,-0.2019084225029428
511.95,-0.1843725104667768
511.96,-0.2606228742357205
511.97,-0.28510798972542184
511.98,-0.27745176097409296
511.99,-0.25697541950211766
512.0,-0.4123463017691807
512.01,-0.46904439144191756
512.02,-0.4519166353897635
512.03,-0.4596669843679899
512.04,-0.46593409351779835
512.05,-0.46909804170357683
512.06,-0.38583474704620446
512.07,-0.3476024547782236
512.08,-0.36652938082177466
512.09,-0.3781372233583521
512.1,-0.33428720164843057
512.11,-0.3292696077159844
512.12,-0.33524680061762246
512.13,-0.3612235249589946
512.14,-0.3294944596427934
512.15,-0.335974942844475
512.16,-0.377657016049893
512.17,-0.41122682509613745
512.18,-0.43820616411313157
512.19,-0.469437265786903
512.2,-0.4816522409698559
512.21,-0.4627284951693806
512.22,-0.4575992338231893
512.23,-0.45087245112718044
512.24,-0.38546966388666926
512.25,-0.3331614233147866
512.26,-0.3155005361773348
512.27,-0.30655266409350357
512.28,-0.2717366791459463
512.29,-0.2850006535225351
512.3,-0.2502397677168657
512.31,-0.2738058269620365
512.32,-0.3473176183598828
512.33,-0.4213114013049022
512.34,-0.4194236942705622
512.35,-0.4739195694579505
512.36,-0.5409122294798714
512.37,-0.534730310253756
512.38,-0.45089148063255124
512.39,-0.4614708969686698
512.4,-0.4750737242761315
512.41,-0.4086088368202119
512.42,-0.4000261939680683
512.43,-0.4028026065921981
512.44,-0.3699541387400021
512.45,-0.2719220666303539
512.46,-0.2506182317825504
512.47,-0.31825972912400097
512.48,-0.2266463593556351
512.49,-0.4155625326749375
512.5,-0.5912234727629642
512.51,-0.10956795011858798
512.52,0.7008360868641887
512.53,0.5355019546975581
512.54,-0.4217201216824153
512.55,-0.9078462290356267
512.56,-0.9276487604899784
512.57,-0.8103615272219142
512.58,-0.6289690754243493
512.59,-0.40797481465233126
512.6,-0.4001456085533769
512.61,-0.3922250719757817
512.62,-0.26065982610962
512.63,-0.303043027666449
512.64,-0.3473171285501466
512.65,-0.31216601955407236
512.66,-0.2645297162055375
512.67,-0.2906862699505531
512.68,-0.2965525089705165
512.69,-0.29905395995770817
512.7,-0.33287838881848564
512.71,-0.36350091397027817
512.72,-0.35706150249212504
512.73,-0.37755270744001246
512.74,-0.3701305816216823
512.75,-0.37774924798745546
512.76,-0.3487284747252243
512.77,-0.3366226052428979
512.78,-0.3577891149101451
512.79,-0.37948026998870515
512.8,-0.36520420499580414
512.81,-0.33788293672176495
512.82,-0.31632129989980806
512.83,-0.3140134305947222
512.84,-0.31037628466749306
512.85,-0.3046732702330721
512.86,-0.2908779559254013
512.87,-0.3223435158330438
512.88,-0.32683454909080467
512.89,-0.3512374184855038
512.9,-0.39240150838874843
512.91,-0.41886332209500504
512.92,-0.3915025241613853
512.93,-0.40493824649682236
512.94,-0.413093857236245
512.95,-0.417852538163587
512.96,-0.40869802020859225
512.97,-0.43088034608172265
512.98,-0.40692077860435566
512.99,-0.3846774358519386
513.0,-0.3718320883930436
513.01,-0.3690693708602452
513.02,-0.3558517150839206
513.03,-0.35364579339236163
513.04,-0.3567079978892132
513.05,-0.3784950914952107
513.06,-0.36860882537200385
513.07,-0.3754065380240204
513.08,-0.3829702282763806
513.09,-0.38077613708690594
513.1,-0.3669696988158286
513.11,-0.37571409848143267
513.12,-0.3633597018647846
513.13,-0.36005623066958403
513.14,-0.3614189501869104
513.15,-0.36993075153297705
513.16,-0.3598437654070518
513.17,-0.37839270660228114
513.18,-0.3694334634947094
513.19,-0.37297643984557094
513.2,-0.37098450590353604
513.21,-0.37484153563645844
513.22,-0.37198104754926
513.23,-0.3808500208733409
513.24,-0.3689832274653415
513.25,-0.3732970822093373
513.26,-0.3676018081369471
513.27,-0.36102829523260127
513.28,-0.3639108910551653
513.29,-0.3668321576589987
513.3,-0.36280028596173514
513.31,-0.40466479011722845
513.32,-0.40397964607187264
513.33,-0.3896460789874357
513.34,-0.3726429793455161
513.35,-0.3830667446458758
513.36,-0.3608045430204312
513.37,-0.3910411474563644
513.38,-0.41220379034110033
513.39,-0.42526643764172056
513.4,-0.4020733812471754
513.41,-0.3842786480995497
513.42,-0.34853202844757586
513.43,-0.3621217172897394
513.44,-0.39016524848086565
513.45,-0.4368778345407209
513.46,-0.4356934555452643
513.47,-0.43704017346596025
513.48,-0.4399467115363118
513.49,-0.4616779595356948
513.5,-0.40316863691824933
513.51,-0.3862680511699607
513.52,-0.4814762717709152
513.53,-0.525302670258315
513.54,-0.5501658888981279
513.55,-0.6158553777237493
513.56,-0.6885936944106335
513.57,-0.4939287528767746
513.58,-0.04000032260894925
513.59,0.42453018181269414
513.6,0.6234530469202433
513.61,0.355059958619613
513.62,-0.13492634654126748
513.63,-0.6317780929257962
513.64,-0.7750007715261316
513.65,-0.6399642633986208
513.66,-0.49116227087032055
513.67,-0.4164789997992812
513.68,-0.33652092070211853
513.69,-0.23414697082309754
513.7,-0.30333071301446046
513.71,-0.5361323575332928
513.72,-0.5507283310727178
513.73,-0.5174853066876918
513.74,-0.5690155259062765
513.75,-0.5969556093964131
513.76,-0.5089856187448915
513.77,-0.4859809783881047
513.78,-0.45211724019124877
513.79,-0.38550400278539887
513.8,-0.35095120060268137
513.81,-0.38138879933679937
513.82,-0.3848351450094287
513.83,-0.37644331030058864
513.84,-0.36017996680784276
513.85,-0.3610524602686722
513.86,-0.35432027241148156
513.87,-0.36836068181348813
513.88,-0.36291237970416423
513.89,-0.3981954507923993
513.9,-0.3968114075728566
513.91,-0.39620043310895753
513.92,-0.3951271338242642
513.93,-0.40100019254317987
513.94,-0.3870516337679695
513.95,-0.37565728545941124
513.96,-0.33051425941877643
513.97,-0.32695690205937794
513.98,-0.31524467364075115
513.99,-0.3108182764337109
514.0,-0.31896711442190684
514.01,-0.35087444223053177
514.02,-0.33857458123237016
514.03,-0.3580779122781023
514.04,-0.38160413673945737
514.05,-0.382521616577589
514.06,-0.3721012623249662
514.07,-0.4078178699537347
514.08,-0.4155465513814761
514.09,-0.4059725249895307
514.1,-0.3944768010740195
514.11,-0.4120208632382852
514.12,-0.3879096054525392
514.13,-0.3712050112244256
514.14,-0.35945963908547357
514.15,-0.3619145398256505
514.16,-0.3535632044122271
514.17,-0.3611121991770684
514.18,-0.3570552036186076
514.19,-0.35885499333175197
514.2,-0.36894171819049965
514.21,-0.3710019812139289
514.22,-0.35102991245860876
514.23,-0.35490754345525044
514.24,-0.3540330424923054
514.25,-0.3666688862991809
514.26,-0.36279697006574047
514.27,-0.36737167915798363
514.28,-0.35923924329790363
514.29,-0.3602481806371394
514.3,-0.355030717729705
514.31,-0.3654103171207616
514.32,-0.3649539657261166
514.33,-0.371608472085474
514.34,-0.3649036124410953
514.35,-0.36395455164613705
514.36,-0.3607859131428815
514.37,-0.3672437630974193
514.38,-0.35982714247312764
514.39,-0.3748097844855763
514.4,-0.37294205755955373
514.41,-0.3764863598266779
514.42,-0.3660190983841666
514.43,-0.3748971185891295
514.44,-0.3628900416967141
514.45,-0.36068823815858253
514.46,-0.34840163570024507
514.47,-0.3656691488868361
514.48,-0.36481289505657316
514.49,-0.3653527060709211
514.5,-0.37043240735831057
514.51,-0.37614607612369416
514.52,-0.3646476115402759
514.53,-0.37324520929696625
514.54,-0.37605503568911663
514.55,-0.3776326468351767
514.56,-0.3487366570244569
514.57,-0.36606082417754066
514.58,-0.37174906351272263
514.59,-0.3679426324601824
514.6,-0.35784685935900723
514.61,-0.3593027378997653
514.62,-0.3544448852949072
514.63,-0.3612817429911245
514.64,-0.34346917405328264
514.65,-0.35364337124357287
514.66,-0.36700306278098815
514.67,-0.3829281959187436
514.68,-0.39058591389131864
514.69,-0.3783132189071275
514.7,-0.36037462880337623
514.71,-0.3828463366380554
514.72,-0.3866868498365021
514.73,-0.36517827409050746
514.74,-0.3471424522186689
514.75,-0.3701095261325798
514.76,-0.35110523578141306
514.77,-0.33866627014342787
514.78,-0.2953490150945119
514.79,-0.2704960807293134
514.8,-0.2745023746064897
514.81,-0.3076674120171434
514.82,-0.3188701850282816
514.83,-0.3758367800046987
514.84,-0.409499441378526
514.85,-0.4486027898330384
514.86,-0.4532275031683278
514.87,-0.47115199783553396
514.88,-0.5243903809451227
514.89,-0.4880513713768378
514.9,-0.4835997039393241
514.91,-0.5096664186403663
514.92,-0.616885409285584
514.93,-0.5976112817328336
514.94,-0.35317818914017884
514.95,0.18181186643765612
514.96,0.8559955313953739
514.97,0.7076592443340235
514.98,-0.22317951903812505
514.99,-0.8754973775778234
515.0,-0.8822641151764448
515.01,-0.7613876352162692
515.02,-0.7152479900370691
515.03,-0.6025465513212397
515.04,-0.516817876824376
515.05,-0.4939143628387436
515.06,-0.39127089591927694
515.07,-0.3933162986278252
515.08,-0.43136035961882907
515.09,-0.38452027876992306
515.1,-0.35192915170782746
515.11,-0.3774530610900192
515.12,-0.34505025910078085
515.13,-0.2770128205752363
515.14,-0.23236366917944407
515.15,-0.20390859864804145
515.16,-0.1426318971505839
515.17,-0.1428156688595456
515.18,-0.10654556031677966
515.19,-0.07883217977469237
515.2,-0.10246468601266054
515.21,-0.18943490217286896
515.22,-0.2855197141017262
515.23,-0.3859546190151335
515.24,-0.5371044472406958
515.25,-0.6291397598427736
515.26,-0.6375514741714267
515.27,-0.6843029099039692
515.28,-0.7175096485588576
515.29,-0.6842352208502648
515.3,-0.5997465529667361
515.31,-0.5511711333260484
515.32,-0.47212902652598143
515.33,-0.3659618671212485
515.34,-0.2728246274470649
515.35,-0.24993473657648982
515.36,-0.21941000009033165
515.37,-0.18092480824386464
515.38,-0.1717673435170588
515.39,-0.26899391748273754
515.4,-0.2975815838835482
515.41,-0.3215919458674892
515.42,-0.36324639066146214
515.43,-0.46234025036241133
515.44,-0.4990478918081671
515.45,-0.49408514784454505
515.46,-0.4789412741782975
515.47,-0.4856799246067358
515.48,-0.4383854918630178
515.49,-0.361810210444187
515.5,-0.3328765308594323
515.51,-0.31236183389742234
515.52,-0.2799621295094974
515.53,-0.28632662213361526
515.54,-0.29165621329373603
515.55,-0.3366017975818773
515.56,-0.3632873396452464
515.57,-0.35528542384175515
515.58,-0.33566495953866665
515.59,-0.4183312361751191
515.6,-0.48115891316711734
515.61,-0.491346488111051
515.62,-0.5429244553248743
515.63,-0.568137522788214
515.64,-0.5475710058335925
515.65,-0.4999267749977296
515.66,-0.44889558416370035
515.67,-0.40800782168268
515.68,-0.3917512485263848
515.69,-0.5095452082449871
515.7,-0.58449924602149
515.71,-0.6612768008176741
515.72,-0.8122495560497127
515.73,-0.6759549759951128
515.74,0.010145426327104867
515.75,0.6956926424194388
515.76,0.8648029487806715
515.77,0.4337726321316873
515.78,-0.28307087664527714
515.79,-0.7763816776545465
515.8,-0.7393241073845853
515.81,-0.6428901245929299
515.82,-0.6793971607720852
515.83,-0.687294311007687
515.84,-0.6075214972945935
515.85,-0.5199931387457606
515.86,-0.47287303174231393
515.87,-0.4747895313403089
515.88,-0.43038852767519387
515.89,-0.4020856652067666
515.9,-0.41124239954060654
515.91,-0.431578962859907
515.92,-0.3843726518266686
515.93,-0.3744029544214832
515.94,-0.3786746976670971
515.95,-0.3905410298865005
515.96,-0.38650772882091333
515.97,-0.435003531744157
515.98,-0.44581481954898317
515.99,-0.4483155823006969
516.0,-0.4299878841290598
516.01,-0.4339802449457983
516.02,-0.40204099456970266
516.03,-0.3812598404994791
516.04,-0.35156451915246695
516.05,-0.2983138550732413
516.06,-0.24835676055021405
516.07,-0.2239395459854241
516.08,-0.2427529538969469
516.09,-0.2749755141499402
516.1,-0.26611084727979034
516.11,-0.2952730512682436
516.12,-0.31092648627124947
516.13,-0.3313153300625994
516.14,-0.3567478505250496
516.15,-0.4295890399588488
516.16,-0.4313814407613765
516.17,-0.4266682209675457
516.18,-0.4334057036679153
516.19,-0.44924344056566395
516.2,-0.43639041802849465
516.21,-0.43043416756131225
516.22,-0.4125310719043942
516.23,-0.41725367105043215
516.24,-0.3938571548205613
516.25,-0.3669735441125256
516.26,-0.36821162218133224
516.27,-0.3837396831191928
516.28,-0.3653963263347313
516.29,-0.35193701922768666
516.3,-0.33296621415967387
516.31,-0.3434925792211559
516.32,-0.3491395643966278
516.33,-0.36424089773700496
516.34,-0.3597740056919802
516.35,-0.373862352448946
516.36,-0.36350806908343747
516.37,-0.3587721659942257
516.38,-0.34067507715178325
516.39,-0.3484254005332056
516.4,-0.3377050055889291
516.41,-0.3372528779082867
516.42,-0.34409635459475885
516.43,-0.3533384324009849
516.44,-0.34543461559685956
516.45,-0.3477634041307475
516.46,-0.3495436828516682
516.47,-0.3539816302387478
516.48,-0.34398533409465776
516.49,-0.367300677430014
516.5,-0.3618740283517229
516.51,-0.35976992413126013
516.52,-0.3441234158775202
516.53,-0.3489544922215586
516.54,-0.3465867624973636
516.55,-0.35126332601086935
516.56,-0.3457884082649499
516.57,-0.3453897086540821
516.58,-0.3335457791202764
516.59,-0.3446267662633238
516.6,-0.3428557662281311
516.61,-0.35669426902266776
516.62,-0.34440420315832476
516.63,-0.35455414404708074
516.64,-0.35783667394408597
516.65,-0.35063922094487265
516.66,-0.3402805569924498
516.67,-0.33856843011588605
516.68,-0.32604328158704415
516.69,-0.32948815760411493
516.7,-0.3194009572346353
516.71,-0.3246724604480388
516.72,-0.3257867195478791
516.73,-0.33614938061806243
516.74,-0.33959524770158134
516.75,-0.3475265690416645
516.76,-0.34289051050534625
516.77,-0.35548025092315566
516.78,-0.3490948913553281
516.79,-0.34749448474250216
516.8,-0.3344337790422944
516.81,-0.33822424809199897
516.82,-0.34001564580984917
516.83,-0.34672159860911217
516.84,-0.33758048596115314
516.85,-0.33589140263846773
516.86,-0.3359489848890108
516.87,-0.34728123542953876
516.88,-0.3221027527988249
516.89,-0.3269262069896035
516.9,-0.34354332866529746
516.91,-0.3533932989878245
516.92,-0.34757321041930683
516.93,-0.3418384109543772
516.94,-0.32771757293133197
516.95,-0.35709840050434416
516.96,-0.3359858534633752
516.97,-0.3245949228789697
516.98,-0.34238710963978014
516.99,-0.35107403289176964
517.0,-0.3162788406948047
517.01,-0.3047739049379937
517.02,-0.3214932755477093
517.03,-0.30934505883698526
517.04,-0.3077336027179423
517.05,-0.34412152008711444
517.06,-0.334201428201843
517.07,-0.3450307572476363
517.08,-0.3712460803346531
517.09,-0.3841870184450998
517.1,-0.3637361074126866
517.11,-0.38357732073198497
517.12,-0.47680929983267467
517.13,-0.5366143285539379
517.14,-0.4569715678088877
517.15,-0.3992477965675164
517.16,-0.40292986001040393
517.17,-0.40059334984639916
517.18,-0.34611102207540234
517.19,-0.33759816898102907
517.2,-0.3683484252337291
517.21,-0.3604546750422097
517.22,-0.3633759042051961
517.23,-0.36850376354147235
517.24,-0.35773858382019064
517.25,-0.38542677858367275
517.26,-0.3465023353699616
517.27,-0.3491833942920631
517.28,-0.3421096889086721
517.29,-0.3576977519320619
517.3,-0.3761969869640832
517.31,-0.3820122229504365
517.32,-0.3724163878813711
517.33,-0.36813659407004545
517.34,-0.37615876881081683
517.35,-0.36061418449870714
517.36,-0.33934567608968247
517.37,-0.3419275285006808
517.38,-0.3515846643557574
517.39,-0.3404467916064315
517.4,-0.3167347423977686
517.41,-0.32863232822848154
517.42,-0.32977838365205014
517.43,-0.3414407401355479
517.44,-0.32743945480760206
517.45,-0.35768624546211647
517.46,-0.38941930710549094
517.47,-0.41898244300788173
517.48,-0.414721021173025
517.49,-0.4105682601872153
517.5,-0.40360931499211167
517.51,-0.409157889718985
517.52,-0.4051759710865146
517.53,-0.36297643861278595
517.54,-0.3357250899327467
517.55,-0.35683339181673
517.56,-0.32995669999113425
517.57,-0.32427508711936287
517.58,-0.2950649849775374
517.59,-0.2740959615316329
517.6,-0.3032197110799628
517.61,-0.3304428837429314
517.62,-0.3362809163251206
517.63,-0.4031401206541524
517.64,-0.43436611360303184
517.65,-0.4615354197775463
517.66,-0.44347849030070746
517.67,-0.46518565067082795
517.68,-0.5175667178613523
517.69,-0.48186200460582773
517.7,-0.5002495154666294
517.71,-0.5473012339290306
517.72,-0.6881086583710814
517.73,-0.6270023479340454
517.74,-0.2903146658781223
517.75,0.2755055735912242
517.76,0.891273189227639
517.77,0.6940586709624325
517.78,-0.22487204901119814
517.79,-0.8785895570061482
517.8,-0.8714393698240649
517.81,-0.7407906537055515
517.82,-0.7346541825347086
517.83,-0.6385783745563568
517.84,-0.5494791046417298
517.85,-0.5260847677017455
517.86,-0.4244413008909118
517.87,-0.42567617095945215
517.88,-0.44877425526987436
517.89,-0.3903656037607971
517.9,-0.36402786685510713
517.91,-0.4047044126152109
517.92,-0.37598769949475824
517.93,-0.30887150953680387
517.94,-0.2832594524502196
517.95,-0.2666138500626533
517.96,-0.20411353239420668
517.97,-0.22365482211301124
517.98,-0.21439882456801085
517.99,-0.18124620448378842
518.0,-0.15412698287645038
518.01,-0.22791565001738534
518.02,-0.32125088632453624
518.03,-0.38798022088802653
518.04,-0.47117358650526026
518.05,-0.5457854402851128
518.06,-0.5886667683594293
518.07,-0.6552690543674946
518.08,-0.684629642443138
518.09,-0.6340139607489964
518.1,-0.5458053121433752
518.11,-0.5142845649700282
518.12,-0.4385379284667261
518.13,-0.34983908632926564
518.14,-0.2514425426513441
518.15,-0.2438635257798164
518.16,-0.23382594186620356
518.17,-0.2106490011567433
518.18,-0.25825306448951424
518.19,-0.31189689934674236
518.2,-0.3229040936611354
518.21,-0.32740631611936044
518.22,-0.3390518046278782
518.23,-0.39874360853271407
518.24,-0.4248454805173258
518.25,-0.41768756997830503
518.26,-0.3856582375410936
518.27,-0.43608285565483806
518.28,-0.42283268975480337
